dt_iso,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description
2019-08-07 03:00:00,24.16,10000.0,19.66,24.62,23.12,24.9,1012,76,4.02,134,0,Clear,sky is clear
2019-08-07 04:00:00,24.23,10000.0,20.15,24.75,23.12,24.9,1011,78,3.13,201,0,Clear,sky is clear
2019-08-07 05:00:00,23.79,10000.0,19.72,24.26,22.67,24.34,1012,78,4.02,161,0,Clear,sky is clear
2019-08-07 06:00:00,23.85,10000.0,20.59,24.43,22.57,24.34,1011,82,1.5,240,75,Clouds,broken clouds
2019-08-07 07:00:00,23.77,10000.0,20.51,24.34,22.28,24.34,1011,82,2.1,200,40,Clouds,scattered clouds
2019-08-07 08:00:00,23.54,10000.0,20.49,24.12,22.01,24.34,1011,83,2.6,240,75,Rain,light rain
2019-08-07 09:00:00,23.49,10000.0,20.63,24.09,22.08,24.2,1011,84,2.6,220,100,Clouds,overcast clouds
2019-08-07 10:00:00,23.49,10000.0,20.63,24.09,22.01,24.8,1011,84,3.1,190,20,Thunderstorm,thunderstorm
2019-08-07 11:00:00,23.92,10000.0,20.86,24.53,22.57,25.01,1011,83,3.6,190,0,Rain,light rain
2019-08-07 12:00:00,23.95,10000.0,21.27,24.62,23.19,24.34,1011,85,5.1,170,20,Rain,light rain
2019-08-07 13:00:00,24.6,10000.0,21.32,25.26,23.68,26.12,1011,82,4.6,180,40,Rain,light rain
2019-08-07 14:00:00,26.32,10000.0,20.64,26.32,25.14,27.56,1011,71,6.71,180,0,Rain,moderate rain
2019-08-07 15:00:00,27.24,10000.0,21.29,29.27,26.14,28.11,1011,70,6.7,180,40,Rain,light rain
2019-08-07 16:00:00,28.15,10000.0,21.92,30.82,25.89,30.89,1011,69,7.2,160,75,Rain,moderate rain
2019-08-07 17:00:00,28.89,10000.0,22.39,32.14,26.54,30.9,1010,68,5.7,190,20,Rain,moderate rain
2019-08-07 18:00:00,27.85,10000.0,22.34,30.63,26.14,29.78,1009,72,7.7,170,75,Rain,shower rain
2019-08-07 19:00:00,25.4,4828.0,21.9,26.11,22.79,27.56,1010,81,7.6,170,100,Rain,light rain
2019-08-07 19:00:00,25.4,4828.0,21.9,26.11,22.79,27.56,1010,81,7.6,170,100,Mist,mist
2019-08-07 20:00:00,24.13,10000.0,20.46,24.69,22.08,25.78,1009,80,2.24,94,75,Rain,moderate rain
2019-08-07 21:00:00,24.49,8047.0,21.61,25.19,23.11,25.9,1008,84,6.26,150,100,Rain,light rain
2019-08-07 21:00:00,24.49,8047.0,21.61,25.19,23.11,25.9,1008,84,6.26,150,100,Mist,mist
2019-08-07 22:00:00,21.97,402.0,20.07,22.55,21.0,24.22,1009,89,9.8,260,100,Rain,heavy intensity rain
2019-08-07 22:00:00,21.97,402.0,20.07,22.55,21.0,24.22,1009,89,9.8,260,100,Fog,fog
2019-08-07 23:00:00,21.24,10000.0,19.17,21.72,20.45,22.28,1010,88,3.1,270,100,Rain,heavy intensity rain
2019-08-07 23:00:00,21.24,10000.0,19.17,21.72,20.45,22.28,1010,88,3.1,270,100,Thunderstorm,thunderstorm with light rain
2019-08-08 00:00:00,21.44,6437.0,19.91,22.02,20.78,22.12,1010,91,4.1,180,100,Rain,light rain
2019-08-08 00:00:00,21.44,6437.0,19.91,22.02,20.78,22.12,1010,91,4.1,180,100,Mist,mist
2019-08-08 01:00:00,21.12,6437.0,19.42,21.64,20.57,21.79,1009,90,3.6,210,40,Rain,moderate rain
2019-08-08 01:00:00,21.12,6437.0,19.42,21.64,20.57,21.79,1009,90,3.6,210,40,Mist,mist
2019-08-08 02:00:00,21.32,9656.0,19.25,21.81,20.35,22.12,1009,88,2.6,160,40,Mist,mist
2019-08-08 02:00:00,21.32,9656.0,19.25,21.81,20.35,22.12,1009,88,2.6,160,40,Rain,light rain
2019-08-08 03:00:00,21.37,6437.0,19.48,21.89,20.35,22.12,1009,89,3.6,200,20,Mist,mist
2019-08-08 03:00:00,21.37,6437.0,19.48,21.89,20.35,22.12,1009,89,3.6,200,20,Rain,light rain
2019-08-08 04:00:00,21.12,6437.0,19.24,21.61,20.01,22.0,1009,89,3.1,200,20,Mist,mist
2019-08-08 05:00:00,20.98,6437.0,18.92,21.43,19.79,22.0,1009,88,4.6,270,75,Mist,mist
2019-08-08 06:00:00,21.05,6437.0,18.99,21.51,19.79,21.78,1008,88,6.2,240,75,Mist,mist
2019-08-08 07:00:00,20.94,8047.0,18.88,21.39,19.45,21.78,1008,88,4.6,230,75,Mist,mist
2019-08-08 08:00:00,20.3,8047.0,18.25,20.68,18.78,21.78,1008,88,4.02,250,40,Mist,mist
2019-08-08 09:00:00,20.36,9656.0,18.12,20.72,18.75,21.78,1008,87,4.02,247,75,Mist,mist
2019-08-08 10:00:00,20.36,8047.0,18.12,20.72,18.75,21.78,1008,87,4.02,244,75,Mist,mist
2019-08-08 10:00:00,20.36,8047.0,18.12,20.72,18.75,21.78,1008,87,4.02,244,75,Rain,light rain
2019-08-08 11:00:00,20.78,8047.0,18.35,21.16,19.33,21.78,1008,86,3.6,260,100,Mist,mist
2019-08-08 12:00:00,21.55,9656.0,19.11,22.01,20.06,22.78,1008,86,3.6,200,20,Mist,mist
2019-08-08 12:00:00,21.55,9656.0,19.11,22.01,20.06,22.78,1008,86,3.6,200,20,Rain,light rain
2019-08-08 13:00:00,22.89,10000.0,19.46,23.35,21.7,23.78,1008,81,3.6,200,75,Rain,light rain
2019-08-08 14:00:00,24.05,10000.0,19.56,24.5,23.0,25.9,1008,76,4.6,210,40,Clouds,scattered clouds
2019-08-08 15:00:00,25.42,10000.0,19.32,25.82,24.0,28.12,1008,69,3.13,239,0,Clear,sky is clear
2019-08-08 16:00:00,27.33,10000.0,19.67,28.77,24.78,30.35,1008,63,4.6,240,0,Clear,sky is clear
2019-08-08 17:00:00,28.06,10000.0,19.03,29.32,26.34,30.53,1007,58,5.7,220,0,Clear,sky is clear
2019-08-08 18:00:00,28.86,10000.0,18.92,30.1,27.56,31.46,1006,55,5.1,230,20,Clouds,few clouds
2019-08-08 19:00:00,29.06,10000.0,17.9,29.86,27.11,31.68,1006,51,6.7,220,40,Clouds,scattered clouds
2019-08-08 20:00:00,29.87,10000.0,17.68,30.56,27.54,32.78,1006,48,5.1,250,40,Clouds,scattered clouds
2019-08-08 21:00:00,29.56,10000.0,17.4,30.14,27.67,32.56,1006,48,6.2,230,40,Clouds,scattered clouds
2019-08-08 22:00:00,29.32,10000.0,17.5,29.95,27.28,32.0,1006,49,6.26,214,40,Clouds,scattered clouds
2019-08-08 23:00:00,28.63,10000.0,17.5,29.3,27.11,30.78,1007,51,6.71,260,0,Clear,sky is clear
2019-08-09 00:00:00,25.37,1609.0,15.96,25.42,20.97,29.8,1008,56,12.9,320,75,Rain,heavy intensity rain
2019-08-09 01:00:00,20.95,10000.0,17.95,21.27,20.0,23.12,1007,83,3.1,160,40,Rain,moderate rain
2019-08-09 02:00:00,21.62,10000.0,17.82,21.9,19.86,23.23,1008,79,6.2,160,20,Rain,light rain
2019-08-09 03:00:00,21.72,10000.0,17.72,21.98,19.86,23.23,1007,78,2.6,250,0,Rain,light rain
2019-08-09 04:00:00,22.14,10000.0,17.92,22.42,19.3,23.79,1007,77,2.6,210,0,Clear,sky is clear
2019-08-09 05:00:00,22.19,10000.0,18.17,22.5,19.3,23.78,1007,78,2.68,237,0,Clear,sky is clear
2019-08-09 06:00:00,21.97,10000.0,17.76,22.23,18.75,24.2,1007,77,4.02,250,20,Clouds,few clouds
2019-08-09 07:00:00,21.96,10000.0,17.95,22.25,18.75,24.2,1007,78,3.58,297,0,Clear,sky is clear
2019-08-09 08:00:00,21.72,10000.0,17.92,22.01,18.92,23.1,1007,79,4.1,310,0,Clear,sky is clear
2019-08-09 09:00:00,21.27,10000.0,17.28,21.49,18.39,22.78,1007,78,5.1,310,0,Clear,sky is clear
2019-08-09 10:00:00,21.09,10000.0,16.9,21.27,17.79,22.78,1008,77,4.6,310,0,Fog,fog
2019-08-09 11:00:00,20.79,10000.0,16.61,20.94,18.79,22.56,1009,77,4.6,300,0,Clear,sky is clear
2019-08-09 12:00:00,21.47,10000.0,16.21,21.55,20.45,22.78,1009,72,5.7,300,0,Clear,sky is clear
2019-08-09 13:00:00,22.64,10000.0,15.97,22.68,21.56,24.78,1009,66,3.1,300,0,Clear,sky is clear
2019-08-09 14:00:00,24.5,10000.0,15.97,24.55,23.0,26.78,1009,59,3.6,320,0,Clear,sky is clear
2019-08-09 15:00:00,26.51,10000.0,14.62,26.51,25.64,28.12,1009,48,4.1,320,0,Clear,sky is clear
2019-08-09 16:00:00,27.75,10000.0,14.04,27.65,25.97,29.79,1009,43,4.1,300,0,Clear,sky is clear
2019-08-09 17:00:00,28.39,10000.0,14.62,28.25,26.17,30.35,1008,43,5.1,240,40,Clouds,scattered clouds
2019-08-09 18:00:00,25.38,10000.0,15.97,25.44,23.96,28.78,1008,56,7.7,320,100,Rain,light rain
2019-08-09 19:00:00,27.61,10000.0,15.29,27.8,26.0,30.39,1008,47,4.1,330,0,Clear,sky is clear
2019-08-09 20:00:00,27.77,10000.0,15.1,27.88,25.97,29.23,1007,46,6.7,290,75,Thunderstorm,thunderstorm
2019-08-09 21:00:00,25.2,10000.0,16.89,25.34,22.26,29.2,1007,60,5.7,260,75,Thunderstorm,thunderstorm with rain
2019-08-09 21:00:00,25.2,10000.0,16.89,25.34,22.26,29.2,1007,60,5.7,260,75,Rain,moderate rain
2019-08-09 22:00:00,26.57,10000.0,15.61,26.57,25.34,28.12,1007,51,4.6,310,75,Clouds,broken clouds
2019-08-09 23:00:00,26.75,10000.0,15.15,27.13,24.89,28.1,1008,49,4.6,330,75,Clouds,broken clouds
2019-08-10 00:00:00,26.29,10000.0,12.73,26.29,23.95,27.78,1008,43,6.2,320,100,Clouds,overcast clouds
2019-08-10 01:00:00,25.32,10000.0,11.85,25.03,22.23,26.78,1009,43,4.6,320,20,Clouds,few clouds
2019-08-10 02:00:00,24.53,10000.0,12.49,24.27,21.12,25.78,1010,47,3.6,320,0,Clear,sky is clear
2019-08-10 03:00:00,23.62,10000.0,13.49,23.42,19.23,25.78,1010,53,3.6,330,0,Clear,sky is clear
2019-08-10 04:00:00,23.3,10000.0,13.19,23.07,18.19,24.9,1010,53,3.1,310,0,Clear,sky is clear
2019-08-10 05:00:00,22.35,10000.0,13.43,22.13,18.12,24.2,1010,57,3.6,300,0,Clear,sky is clear
2019-08-10 06:00:00,22.09,10000.0,12.91,21.82,17.84,23.78,1011,56,4.1,300,0,Clear,sky is clear
2019-08-10 07:00:00,20.89,10000.0,12.33,20.55,17.64,22.78,1011,58,3.1,330,0,Clear,sky is clear
2019-08-10 08:00:00,19.83,10000.0,12.35,19.49,16.46,21.78,1011,62,3.1,290,0,Clear,sky is clear
2019-08-10 09:00:00,19.63,10000.0,12.88,19.35,15.9,21.78,1011,65,3.6,300,0,Clear,sky is clear
2019-08-10 10:00:00,19.69,10000.0,12.7,19.39,15.62,21.78,1011,64,4.6,280,0,Clear,sky is clear
2019-08-10 11:00:00,20.0,10000.0,12.99,19.73,17.81,22.0,1011,64,4.6,310,0,Clear,sky is clear
2019-08-10 12:00:00,20.63,10000.0,13.1,20.37,19.3,21.78,1012,62,4.6,310,40,Clouds,scattered clouds
2019-08-10 13:00:00,21.66,10000.0,12.78,21.37,19.89,24.22,1012,57,5.1,310,0,Clear,sky is clear
2019-08-10 14:00:00,23.9,10000.0,12.23,23.6,22.81,25.89,1011,48,5.1,280,0,Clear,sky is clear
2019-08-10 15:00:00,24.95,10000.0,12.54,24.7,23.96,27.59,1011,46,6.2,280,0,Clear,sky is clear
2019-08-10 16:00:00,26.47,10000.0,11.41,26.47,24.78,28.09,1011,39,9.3,290,0,Clear,sky is clear
2019-08-10 17:00:00,26.64,10000.0,11.94,26.64,25.34,28.12,1011,40,7.7,320,20,Clouds,few clouds
2019-08-10 18:00:00,26.71,10000.0,10.83,26.52,25.06,28.3,1010,37,8.2,300,40,Clouds,scattered clouds
2019-08-10 19:00:00,26.85,10000.0,10.95,26.62,25.62,28.9,1010,37,7.7,320,20,Clouds,few clouds
2019-08-10 20:00:00,27.07,10000.0,10.73,26.72,25.06,29.19,1010,36,7.2,290,0,Rain,light rain
2019-08-10 21:00:00,26.93,10000.0,11.02,26.67,25.62,28.78,1010,37,5.81,300,75,Rain,light rain
2019-08-10 22:00:00,26.66,10000.0,10.78,26.66,25.59,28.78,1010,37,6.71,290,75,Rain,light rain
2019-08-10 23:00:00,26.09,10000.0,10.28,26.09,24.33,27.78,1011,37,7.7,310,20,Clouds,few clouds
2019-08-11 00:00:00,24.73,10000.0,11.32,24.38,23.36,25.89,1012,43,7.7,330,0,Clear,sky is clear
2019-08-11 01:00:00,23.67,10000.0,10.37,23.22,21.7,24.34,1013,43,7.2,330,0,Clear,sky is clear
2019-08-11 02:00:00,22.94,10000.0,9.71,22.41,20.59,23.79,1014,43,5.1,330,0,Clear,sky is clear
2019-08-11 03:00:00,22.09,10000.0,9.62,21.53,18.39,23.23,1015,45,3.6,340,0,Clear,sky is clear
2019-08-11 04:00:00,21.39,10000.0,10.55,20.89,17.28,22.78,1015,50,2.6,340,0,Clear,sky is clear
2019-08-11 05:00:00,20.79,10000.0,10.29,20.26,16.17,22.78,1015,51,2.1,40,0,Clear,sky is clear
2019-08-11 06:00:00,20.79,10000.0,10.59,20.28,15.62,22.12,1015,52,2.1,350,0,Clear,sky is clear
2019-08-11 07:00:00,19.85,10000.0,10.56,19.33,14.3,22.0,1015,55,2.6,280,0,Clear,sky is clear
2019-08-11 08:00:00,19.31,10000.0,11.36,18.86,14.3,21.78,1015,60,3.6,310,0,Clear,sky is clear
2019-08-11 09:00:00,19.15,10000.0,11.21,18.69,14.3,20.89,1015,60,3.6,300,0,Clear,sky is clear
2019-08-11 10:00:00,18.47,10000.0,11.54,18.04,13.95,20.78,1016,64,3.1,290,0,Clear,sky is clear
2019-08-11 11:00:00,18.51,10000.0,11.34,18.06,15.9,20.78,1017,63,3.6,320,0,Clear,sky is clear
2019-08-11 12:00:00,19.41,10000.0,11.45,18.97,18.22,21.45,1018,60,4.6,320,0,Clear,sky is clear
2019-08-11 13:00:00,20.71,10000.0,11.89,20.32,19.22,22.12,1017,57,5.1,330,0,Clear,sky is clear
2019-08-11 14:00:00,22.66,10000.0,12.31,22.34,21.17,24.41,1018,52,3.6,310,0,Clear,sky is clear
2019-08-11 15:00:00,23.63,10000.0,11.34,23.25,22.11,26.46,1018,46,6.0,280,0,Clear,sky is clear
2019-08-11 16:00:00,25.18,10000.0,11.37,24.85,23.74,27.01,1017,42,4.1,250,20,Clouds,few clouds
2019-08-11 17:00:00,25.88,10000.0,10.49,25.52,24.24,27.57,1017,38,4.1,270,40,Clouds,scattered clouds
2019-08-11 18:00:00,26.47,10000.0,10.61,26.47,25.04,28.68,1017,37,4.6,330,75,Clouds,broken clouds
2019-08-11 19:00:00,26.76,10000.0,10.87,26.56,25.06,28.68,1016,37,4.02,316,20,Clouds,few clouds
2019-08-11 20:00:00,26.24,10000.0,10.81,26.24,24.33,28.67,1016,38,5.7,250,0,Clear,sky is clear
2019-08-11 21:00:00,26.61,10000.0,12.29,26.61,25.06,28.34,1016,41,5.1,300,40,Rain,light rain
2019-08-11 22:00:00,26.46,10000.0,11.4,26.46,24.89,27.79,1016,39,5.1,270,0,Rain,light rain
2019-08-11 23:00:00,26.04,10000.0,11.4,26.04,24.33,27.08,1016,40,3.6,300,0,Clear,sky is clear
2019-08-12 00:00:00,25.07,10000.0,11.63,24.76,23.19,26.01,1016,43,3.6,310,0,Clear,sky is clear
2019-08-12 01:00:00,24.1,10000.0,11.77,23.77,21.46,25.78,1017,46,2.68,257,0,Clear,sky is clear
2019-08-12 02:00:00,23.87,10000.0,12.52,23.59,20.35,25.9,1017,49,3.6,250,0,Clear,sky is clear
2019-08-12 03:00:00,23.67,10000.0,12.64,23.4,19.23,25.78,1017,50,2.6,230,0,Clear,sky is clear
2019-08-12 04:00:00,23.31,10000.0,12.91,23.05,17.84,24.9,1017,52,2.6,240,0,Clear,sky is clear
2019-08-12 05:00:00,22.76,10000.0,12.98,22.5,17.28,24.8,1017,54,1.5,240,0,Clear,sky is clear
2019-08-12 06:00:00,22.34,10000.0,13.42,22.12,16.73,24.2,1017,57,2.1,250,0,Clear,sky is clear
2019-08-12 07:00:00,21.86,10000.0,13.75,21.67,16.17,23.23,1017,60,2.1,270,0,Clear,sky is clear
2019-08-12 08:00:00,21.47,10000.0,13.64,21.27,15.62,23.78,1017,61,2.24,225,0,Clear,sky is clear
2019-08-12 09:00:00,20.98,10000.0,13.92,20.8,15.62,22.78,1017,64,2.6,240,0,Clear,sky is clear
2019-08-12 10:00:00,20.71,10000.0,14.14,20.56,14.3,22.78,1017,66,2.6,320,0,Fog,fog
2019-08-12 11:00:00,21.16,10000.0,13.85,20.98,17.25,24.45,1017,63,3.13,254,0,Fog,fog
2019-08-12 12:00:00,21.99,10000.0,13.88,21.81,19.79,24.78,1017,60,3.13,228,0,Clear,sky is clear
2019-08-12 13:00:00,23.4,10000.0,13.29,23.18,21.56,25.89,1017,53,5.7,270,75,Clouds,broken clouds
2019-08-12 14:00:00,24.93,10000.0,12.85,24.71,23.39,27.57,1017,47,6.2,270,0,Clear,sky is clear
2019-08-12 15:00:00,26.48,10000.0,12.54,26.48,25.24,28.68,1016,42,4.6,280,0,Clear,sky is clear
2019-08-12 16:00:00,27.66,10000.0,12.46,27.32,24.89,30.35,1016,39,4.1,270,0,Clear,sky is clear
2019-08-12 17:00:00,28.74,10000.0,13.42,28.27,27.0,30.35,1016,39,4.6,270,40,Clouds,scattered clouds
2019-08-12 18:00:00,29.0,10000.0,13.66,28.52,27.34,31.12,1015,39,6.7,300,0,Clear,sky is clear
2019-08-12 19:00:00,29.41,10000.0,13.21,28.75,27.74,32.01,1014,37,6.7,260,0,Clear,sky is clear
2019-08-12 20:00:00,29.48,10000.0,13.27,28.82,27.67,32.57,1014,37,5.1,220,20,Rain,light rain
2019-08-12 21:00:00,29.82,10000.0,14.38,29.38,28.23,32.01,1013,39,5.36,173,75,Rain,light rain
2019-08-12 22:00:00,28.86,10000.0,14.3,28.55,27.11,30.9,1013,41,6.2,200,20,Clouds,few clouds
2019-08-12 23:00:00,28.9,10000.0,14.34,28.59,27.56,30.35,1013,41,4.1,240,0,Clear,sky is clear
2019-08-13 00:00:00,27.63,10000.0,15.31,27.82,25.89,29.23,1013,47,4.6,250,0,Clear,sky is clear
2019-08-13 01:00:00,26.98,10000.0,15.99,27.46,25.34,28.12,1012,51,3.6,190,0,Clear,sky is clear
2019-08-13 02:00:00,26.89,10000.0,16.51,27.49,25.34,28.23,1013,53,4.1,190,0,Clear,sky is clear
2019-08-13 03:00:00,25.87,10000.0,17.25,26.05,24.33,26.78,1013,59,5.36,210,0,Clear,sky is clear
2019-08-13 04:00:00,24.79,10000.0,17.02,24.94,23.22,26.45,1013,62,5.1,230,0,Clear,sky is clear
2019-08-13 05:00:00,24.74,10000.0,17.47,24.94,23.68,26.01,1012,64,4.1,230,0,Clear,sky is clear
2019-08-13 06:00:00,24.76,10000.0,18.22,25.04,23.22,25.9,1012,67,4.47,161,40,Clouds,scattered clouds
2019-08-13 07:00:00,24.85,10000.0,18.31,25.14,23.22,25.9,1012,67,4.6,220,75,Rain,light rain
2019-08-13 08:00:00,23.8,10000.0,19.1,24.19,22.67,24.9,1011,75,5.7,220,100,Rain,light rain
2019-08-13 09:00:00,22.97,10000.0,19.54,23.44,21.76,24.34,1011,81,4.6,210,100,Rain,light rain
2019-08-13 10:00:00,23.71,10000.0,19.23,24.12,22.01,24.9,1011,76,4.02,155,75,Rain,light rain
2019-08-13 11:00:00,23.77,10000.0,19.07,24.16,22.57,24.8,1011,75,3.6,210,100,Rain,light rain
2019-08-13 12:00:00,23.42,10000.0,19.16,23.83,22.11,24.8,1011,77,4.1,220,100,Rain,light rain
2019-08-13 13:00:00,23.78,10000.0,19.51,24.22,22.67,24.97,1011,77,3.13,253,40,Rain,light rain
2019-08-13 14:00:00,24.62,10000.0,19.89,25.1,23.78,26.12,1010,75,4.6,210,40,Clouds,scattered clouds
2019-08-13 15:00:00,24.83,10000.0,20.1,25.33,23.95,25.9,1011,75,3.1,210,100,Rain,light rain
2019-08-13 16:00:00,25.3,10000.0,20.55,25.84,24.3,25.9,1011,75,4.6,250,100,Rain,light rain
2019-08-13 17:00:00,24.7,10000.0,20.19,25.21,23.95,25.79,1011,76,3.1,260,100,Rain,light rain
2019-08-13 18:00:00,24.15,10000.0,20.07,24.66,23.19,25.78,1010,78,4.02,292,100,Rain,light rain
2019-08-13 19:00:00,25.33,10000.0,19.23,25.72,23.39,26.64,1009,69,2.6,30,75,Clouds,broken clouds
2019-08-13 20:00:00,25.25,10000.0,18.92,25.61,23.95,26.99,1009,68,3.1,60,75,Clouds,broken clouds
2019-08-13 21:00:00,25.31,10000.0,18.98,25.67,24.33,26.79,1009,68,3.6,190,75,Clouds,broken clouds
2019-08-13 22:00:00,24.38,10000.0,20.3,24.91,24.0,26.78,1009,78,4.1,170,100,Clouds,overcast clouds
2019-08-13 23:00:00,24.26,10000.0,20.59,24.83,24.0,25.79,1009,80,4.6,180,40,Rain,light rain
2019-08-14 00:00:00,23.98,10000.0,20.72,24.57,23.78,24.8,1009,82,4.1,180,40,Clouds,scattered clouds
2019-08-14 01:00:00,23.98,10000.0,20.11,24.5,23.78,24.2,1009,79,3.1,180,100,Clouds,overcast clouds
2019-08-14 02:00:00,24.49,10000.0,20.61,25.06,23.74,24.8,1009,79,3.1,0,75,Clouds,broken clouds
2019-08-14 03:00:00,25.0,10000.0,20.9,25.59,23.64,25.06,1009,78,0.0,0,100,Clouds,overcast clouds
2019-08-14 04:00:00,24.27,10000.0,20.8,24.87,23.64,25.4,1010,81,1.5,210,40,Clouds,scattered clouds
2019-08-14 05:00:00,24.07,10000.0,20.81,24.67,23.64,24.8,1009,82,0.0,0,75,Clouds,broken clouds
2019-08-14 06:00:00,24.19,10000.0,21.12,24.83,22.78,24.46,1009,83,0.0,0,100,Clouds,overcast clouds
2019-08-14 07:00:00,23.17,10000.0,21.07,23.84,22.78,23.78,1009,88,2.1,40,75,Clouds,broken clouds
2019-08-14 08:00:00,23.91,10000.0,21.23,24.58,22.6,24.0,1009,85,1.5,40,100,Mist,mist
2019-08-14 09:00:00,23.91,10000.0,21.23,24.58,22.6,24.0,1009,85,2.1,40,100,Mist,mist
2019-08-14 10:00:00,23.15,10000.0,21.05,23.82,22.6,23.78,1009,88,4.6,50,100,Mist,mist
2019-08-14 11:00:00,22.87,4828.0,21.14,23.56,21.78,23.94,1010,90,4.6,40,20,Mist,mist
2019-08-14 12:00:00,23.9,4828.0,21.22,24.57,22.6,24.0,1010,85,5.1,50,100,Haze,haze
2019-08-14 13:00:00,23.92,8047.0,20.86,24.53,22.78,24.8,1010,83,5.1,40,75,Haze,haze
2019-08-14 14:00:00,23.99,10000.0,20.53,24.56,23.23,24.97,1011,81,4.6,50,100,Haze,haze
2019-08-14 15:00:00,24.88,10000.0,20.15,25.38,23.79,25.97,1011,75,5.7,50,20,Rain,light rain
2019-08-14 16:00:00,25.76,10000.0,19.88,26.22,24.22,28.3,1011,70,5.1,40,0,Rain,light rain
2019-08-14 17:00:00,26.58,10000.0,20.19,26.58,25.34,28.3,1011,68,4.6,40,40,Rain,light rain
2019-08-14 18:00:00,27.44,10000.0,20.28,29.12,25.45,28.3,1011,65,4.6,50,40,Clouds,scattered clouds
2019-08-14 19:00:00,26.66,10000.0,20.27,26.66,24.22,27.75,1011,68,5.7,50,75,Rain,moderate rain
2019-08-14 20:00:00,25.43,10000.0,19.79,25.88,23.67,26.57,1011,71,6.2,60,75,Rain,moderate rain
2019-08-14 21:00:00,24.59,10000.0,19.65,25.04,22.56,25.97,1012,74,5.7,50,100,Mist,mist
2019-08-14 21:00:00,24.59,10000.0,19.65,25.04,22.56,25.97,1012,74,5.7,50,100,Rain,light rain
2019-08-14 22:00:00,24.98,10000.0,19.81,25.44,22.56,26.12,1013,73,3.1,50,100,Rain,light rain
2019-08-14 23:00:00,25.11,10000.0,19.71,25.56,23.12,26.0,1012,72,3.6,60,40,Clouds,scattered clouds
2019-08-15 00:00:00,24.27,10000.0,19.56,24.71,22.78,25.79,1012,75,3.6,50,20,Rain,light rain
2019-08-15 01:00:00,24.13,10000.0,19.42,24.56,22.67,25.4,1013,75,4.1,50,0,Rain,light rain
2019-08-15 02:00:00,24.07,10000.0,19.36,24.49,22.67,24.9,1014,75,3.1,50,0,Clear,sky is clear
2019-08-15 03:00:00,24.05,10000.0,19.35,24.47,22.64,24.9,1014,75,2.6,40,0,Rain,light rain
2019-08-15 04:00:00,23.64,10000.0,19.37,24.07,22.08,24.9,1015,77,1.5,80,0,Clear,sky is clear
2019-08-15 05:00:00,23.12,10000.0,19.88,23.63,21.46,23.79,1015,82,2.6,140,100,Clouds,overcast clouds
2019-08-15 06:00:00,22.44,6437.0,20.17,23.01,21.7,23.19,1015,87,2.6,100,40,Mist,mist
2019-08-15 07:00:00,22.72,9656.0,20.07,23.27,21.17,23.11,1015,85,3.1,40,100,Mist,mist
2019-08-15 08:00:00,22.6,10000.0,18.98,23.0,20.97,23.23,1015,80,2.6,80,100,Clouds,overcast clouds
2019-08-15 09:00:00,22.5,10000.0,18.88,22.89,20.97,23.0,1015,80,3.1,60,100,Mist,mist
2019-08-15 10:00:00,22.07,10000.0,18.85,22.47,20.59,22.78,1016,82,3.1,60,75,Clouds,broken clouds
2019-08-15 11:00:00,22.04,10000.0,18.83,22.44,20.35,23.34,1016,82,3.6,50,0,Clear,sky is clear
2019-08-15 12:00:00,22.78,10000.0,18.95,23.18,21.17,23.84,1017,79,5.1,60,0,Clear,sky is clear
2019-08-15 13:00:00,23.52,10000.0,19.05,23.91,22.11,25.04,1017,76,5.1,40,20,Rain,light rain
2019-08-15 14:00:00,24.95,10000.0,19.1,25.33,23.67,26.64,1017,70,4.6,80,20,Clouds,few clouds
2019-08-15 15:00:00,25.76,10000.0,18.19,26.04,24.78,27.01,1017,63,4.1,60,0,Clear,sky is clear
2019-08-15 16:00:00,26.66,10000.0,17.44,26.66,24.64,28.86,1017,57,5.7,50,0,Clear,sky is clear
2019-08-15 17:00:00,27.76,10000.0,17.9,28.62,25.39,29.41,1017,55,5.1,40,0,Clear,sky is clear
2019-08-15 18:00:00,27.13,10000.0,18.16,28.1,24.89,31.12,1017,58,5.7,60,20,Clouds,few clouds
2019-08-15 19:00:00,26.9,10000.0,17.94,27.82,24.33,30.01,1017,58,4.92,160,40,Clouds,scattered clouds
2019-08-15 20:00:00,26.82,10000.0,17.59,27.67,24.78,29.22,1016,57,5.1,160,0,Clear,sky is clear
2019-08-15 21:00:00,26.68,10000.0,16.61,27.34,24.23,28.23,1016,54,4.6,150,0,Clear,sky is clear
2019-08-15 22:00:00,25.1,10000.0,16.53,25.21,23.64,27.79,1016,59,6.2,140,0,Clear,sky is clear
2019-08-15 23:00:00,24.04,10000.0,17.3,24.22,22.57,25.79,1017,66,4.1,130,0,Clear,sky is clear
2019-08-16 00:00:00,22.72,10000.0,17.85,22.98,21.46,24.2,1016,74,3.6,160,0,Clear,sky is clear
2019-08-16 01:00:00,22.26,10000.0,18.24,22.58,21.46,23.1,1017,78,4.6,140,20,Clouds,few clouds
2019-08-16 02:00:00,22.22,10000.0,18.2,22.53,20.97,22.79,1017,78,3.13,97,40,Clouds,scattered clouds
2019-08-16 03:00:00,21.64,10000.0,17.84,21.92,19.89,22.56,1018,79,3.6,140,75,Clouds,broken clouds
